cp	247	78	1	1	329	78
cp	247	77	1	1	330	77
cp	247	76	1	1	331	76
cp	247	75	1	1	332	75
cp	247	74	1	1	333	74
cp	247	73	1	1	334	73
cp	247	72	1	1	335	72
cp	247	71	1	1	336	71
cp	247	70	1	1	337	70
cp	247	69	1	1	338	69
cp	247	68	1	1	339	68
cp	247	67	1	1	340	67
cp	247	66	1	1	341	66
cp	247	65	1	1	342	65
cp	247	64	1	1	343	64
cp	247	63	1	1	344	63
cp	247	62	1	1	345	62
cp	247	61	1	1	346	61
cp	247	60	1	1	347	60
cp	247	59	1	1	348	59
cp	247	58	1	1	349	58
cp	247	57	1	1	350	57
cp	247	56	1	1	351	56
cp	247	55	1	1	352	55
cp	247	54	1	1	353	54
cp	247	53	1	1	354	53
cp	247	52	1	1	355	52
cp	247	51	1	1	356	51
cp	247	50	1	1	357	50
cp	247	49	1	1	358	49
cp	247	48	1	1	359	48
cp	247	47	1	1	360	47
cp	247	46	1	1	361	46
cp	247	45	1	1	362	45
cp	247	44	1	1	363	44
cp	247	43	1	1	364	43
cp	247	42	1	1	365	42
cp	247	41	1	1	366	41
cp	247	40	1	1	367	40
cp	247	39	1	1	368	39
cp	247	38	1	1	369	38
cp	247	37	1	1	370	37
cp	247	36	1	1	371	36
cp	247	35	1	1	372	35
cp	247	34	1	1	373	34
cp	247	33	1	1	374	33
cp	247	32	1	1	375	32
cp	247	31	1	1	376	31
cp	247	30	1	1	377	30
cp	247	29	1	1	378	29
cp	247	28	1	1	379	28
cp	247	27	1	1	380	27
cp	247	26	1	1	381	26
cp	247	25	1	1	382	25
cp	247	24	1	1	383	24
cp	247	23	1	1	384	23
cp	247	22	1	1	385	22
cp	247	21	1	1	386	21
cp	247	20	1	1	387	20
cp	247	19	1	1	388	19
cp	247	18	1	1	389	18
cp	247	17	1	1	390	17
cp	247	16	1	1	391	16
cp	247	15	1	1	392	15
cp	247	14	1	1	393	14
cp	247	13	1	1	394	13
cp	247	12	1	1	395	12
cp	247	11	1	1	396	11
cp	247	10	1	1	397	10
cp	247	9	1	1	398	9
cp	247	8	1	1	399	8
cp	247	7	1	1	400	7
cp	247	6	1	1	401	6
cp	247	5	1	1	402	5
cp	247	4	1	1	403	4
cp	247	3	1	1	404	3
cp	247	2	1	1	405	2
cp	247	1	1	1	406	1
cp	247	0	1	1	407	0
cp	247	160	1	1	248	160
cp	247	161	1	1	249	161
cp	247	162	1	1	250	162
cp	247	163	1	1	251	163
cp	247	164	1	1	252	164
cp	247	165	1	1	253	165
cp	247	166	1	1	254	166
cp	247	167	1	1	255	167
cp	247	168	1	1	256	168
cp	247	169	1	1	257	169
cp	247	170	1	1	258	170
cp	247	171	1	1	259	171
cp	247	172	1	1	260	172
cp	247	173	1	1	261	173
cp	247	174	1	1	262	174
cp	247	175	1	1	263	175
cp	247	176	1	1	264	176
cp	247	177	1	1	265	177
cp	247	178	1	1	266	178
cp	247	179	1	1	267	179
cp	247	180	1	1	268	180
cp	247	181	1	1	269	181
cp	247	182	1	1	270	182
cp	247	183	1	1	271	183
cp	247	184	1	1	272	184
cp	247	185	1	1	273	185
cp	247	186	1	1	274	186
cp	247	187	1	1	275	187
cp	247	188	1	1	276	188
cp	247	189	1	1	277	189
cp	247	190	1	1	278	190
cp	247	191	1	1	279	191
cp	247	192	1	1	280	192
cp	247	193	1	1	281	193
cp	247	194	1	1	282	194
cp	247	195	1	1	283	195
cp	247	196	1	1	284	196
cp	247	197	1	1	285	197
cp	247	198	1	1	286	198
cp	247	199	1	1	287	199
cp	247	200	1	1	288	200
cp	247	201	1	1	289	201
cp	247	202	1	1	290	202
cp	247	203	1	1	291	203
cp	247	204	1	1	292	204
cp	247	205	1	1	293	205
cp	247	206	1	1	294	206
cp	247	207	1	1	295	207
cp	247	208	1	1	296	208
cp	247	209	1	1	297	209
cp	247	210	1	1	298	210
cp	247	211	1	1	299	211
cp	247	212	1	1	300	212
cp	247	213	1	1	301	213
cp	247	214	1	1	302	214
cp	247	215	1	1	303	215
cp	247	216	1	1	304	216
cp	247	217	1	1	305	217
cp	247	218	1	1	306	218
cp	247	219	1	1	307	219
cp	247	220	1	1	308	220
cp	247	221	1	1	309	221
cp	247	222	1	1	310	222
cp	247	223	1	1	311	223
cp	247	224	1	1	312	224
cp	247	225	1	1	313	225
cp	247	226	1	1	314	226
cp	247	227	1	1	315	227
cp	247	228	1	1	316	228
cp	247	229	1	1	317	229
cp	247	230	1	1	318	230
cp	247	231	1	1	319	231
cp	247	232	1	1	320	232
cp	247	233	1	1	321	233
cp	247	234	1	1	322	234
cp	247	235	1	1	323	235
cp	247	236	1	1	324	236
cp	247	237	1	1	325	237
cp	247	238	1	1	326	238
cp	247	239	1	1	327	239
cp	247	240	1	1	328	240
cp	247	241	1	1	329	241
cp	247	242	1	1	330	242
cp	247	243	1	1	331	243
cp	247	244	1	1	332	244
cp	247	245	1	1	333	245
cp	247	246	1	1	334	246
cp	247	247	1	1	335	247
cp	247	248	1	1	336	248
cp	247	249	1	1	337	249
cp	247	250	1	1	338	250
cp	247	251	1	1	339	251
cp	247	252	1	1	340	252
cp	247	253	1	1	341	253
cp	247	254	1	1	342	254
cp	247	255	1	1	343	255
cp	247	256	1	1	344	256
cp	247	257	1	1	345	257
cp	247	258	1	1	346	258
cp	247	259	1	1	347	259
cp	247	260	1	1	348	260
cp	247	261	1	1	349	261
cp	247	262	1	1	350	262
cp	247	263	1	1	351	263
cp	247	264	1	1	352	264
cp	247	265	1	1	353	265
cp	247	266	1	1	354	266
cp	247	267	1	1	355	267
cp	247	268	1	1	356	268
cp	247	269	1	1	357	269
cp	247	270	1	1	358	270
cp	247	271	1	1	359	271
cp	247	272	1	1	360	272
cp	247	273	1	1	361	273
cp	247	274	1	1	362	274
cp	247	275	1	1	363	275
cp	247	276	1	1	364	276
cp	247	277	1	1	365	277
cp	247	278	1	1	366	278
cp	247	279	1	1	367	279
cp	247	280	1	1	368	280
cp	247	281	1	1	369	281
cp	247	282	1	1	370	282
cp	247	283	1	1	371	283
cp	247	284	1	1	372	284
cp	247	285	1	1	373	285
cp	247	286	1	1	374	286
cp	247	287	1	1	375	287
cp	247	288	1	1	376	288
cp	247	289	1	1	377	289
cp	247	290	1	1	378	290
cp	247	291	1	1	379	291
cp	247	292	1	1	380	292
cp	247	293	1	1	381	293
cp	247	294	1	1	382	294
cp	247	295	1	1	383	295
cp	247	296	1	1	384	296
cp	247	297	1	1	385	297
cp	247	298	1	1	386	298
cp	247	299	1	1	387	299
cp	247	300	1	1	388	300
cp	247	301	1	1	389	301
cp	247	302	1	1	390	302
cp	247	303	1	1	391	303
cp	247	304	1	1	392	304
cp	247	305	1	1	393	305
cp	247	306	1	1	394	306
cp	247	307	1	1	395	307
cp	247	308	1	1	396	308
cp	247	309	1	1	397	309
cp	247	310	1	1	398	310
cp	247	311	1	1	399	311
cp	247	312	1	1	400	312
cp	247	313	1	1	401	313
cp	247	314	1	1	402	314
cp	247	315	1	1	403	315
cp	247	316	1	1	404	316
cp	247	317	1	1	405	317
cp	247	318	1	1	406	318
cp	247	319	1	1	407	319
sw	407	0	1	1	407	0
sw	406	1	1	1	407	1
sw	405	2	1	1	407	2
sw	404	3	1	1	407	3
sw	403	4	1	1	407	4
sw	402	5	1	1	407	5
sw	401	6	1	1	407	6
sw	400	7	1	1	407	7
sw	399	8	1	1	407	8
sw	398	9	1	1	407	9
sw	397	10	1	1	407	10
sw	396	11	1	1	407	11
sw	395	12	1	1	407	12
sw	394	13	1	1	407	13
sw	393	14	1	1	407	14
sw	392	15	1	1	407	15
sw	391	16	1	1	407	16
sw	390	17	1	1	407	17
sw	389	18	1	1	407	18
sw	388	19	1	1	407	19
sw	387	20	1	1	407	20
sw	386	21	1	1	407	21
sw	385	22	1	1	407	22
sw	384	23	1	1	407	23
sw	383	24	1	1	407	24
sw	382	25	1	1	407	25
sw	381	26	1	1	407	26
sw	380	27	1	1	407	27
sw	379	28	1	1	407	28
sw	378	29	1	1	407	29
sw	377	30	1	1	407	30
sw	376	31	1	1	407	31
sw	375	32	1	1	407	32
sw	374	33	1	1	407	33
sw	373	34	1	1	407	34
sw	372	35	1	1	407	35
sw	371	36	1	1	407	36
sw	370	37	1	1	407	37
sw	369	38	1	1	407	38
sw	368	39	1	1	407	39
sw	367	40	1	1	407	40
sw	366	41	1	1	407	41
sw	365	42	1	1	407	42
sw	364	43	1	1	407	43
sw	363	44	1	1	407	44
sw	362	45	1	1	407	45
sw	361	46	1	1	407	46
sw	360	47	1	1	407	47
sw	359	48	1	1	407	48
sw	358	49	1	1	407	49
sw	357	50	1	1	407	50
sw	356	51	1	1	407	51
sw	355	52	1	1	407	52
sw	354	53	1	1	407	53
sw	353	54	1	1	407	54
sw	352	55	1	1	407	55
sw	351	56	1	1	407	56
sw	350	57	1	1	407	57
sw	349	58	1	1	407	58
sw	348	59	1	1	407	59
sw	347	60	1	1	407	60
sw	346	61	1	1	407	61
sw	345	62	1	1	407	62
sw	344	63	1	1	407	63
sw	343	64	1	1	407	64
sw	342	65	1	1	407	65
sw	341	66	1	1	407	66
sw	340	67	1	1	407	67
sw	339	68	1	1	407	68
sw	338	69	1	1	407	69
sw	337	70	1	1	407	70
sw	336	71	1	1	407	71
sw	335	72	1	1	407	72
sw	334	73	1	1	407	73
sw	333	74	1	1	407	74
sw	332	75	1	1	407	75
sw	331	76	1	1	407	76
sw	330	77	1	1	407	77
sw	329	78	1	1	407	78
sw	328	79	1	1	407	79
sw	327	80	1	1	407	80
sw	326	81	1	1	407	81
sw	325	82	1	1	407	82
sw	324	83	1	1	407	83
sw	323	84	1	1	407	84
sw	322	85	1	1	407	85
sw	321	86	1	1	407	86
sw	320	87	1	1	407	87
sw	319	88	1	1	407	88
sw	318	89	1	1	407	89
sw	317	90	1	1	407	90
sw	316	91	1	1	407	91
sw	315	92	1	1	407	92
sw	314	93	1	1	407	93
sw	313	94	1	1	407	94
sw	312	95	1	1	407	95
sw	311	96	1	1	407	96
sw	310	97	1	1	407	97
sw	309	98	1	1	407	98
sw	308	99	1	1	407	99
sw	307	100	1	1	407	100
sw	306	101	1	1	407	101
sw	305	102	1	1	407	102
sw	304	103	1	1	407	103
sw	303	104	1	1	407	104
sw	302	105	1	1	407	105
sw	301	106	1	1	407	106
sw	300	107	1	1	407	107
sw	299	108	1	1	407	108
sw	298	109	1	1	407	109
sw	297	110	1	1	407	110
sw	296	111	1	1	407	111
sw	295	112	1	1	407	112
sw	294	113	1	1	407	113
sw	293	114	1	1	407	114
sw	292	115	1	1	407	115
sw	291	116	1	1	407	116
sw	290	117	1	1	407	117
sw	289	118	1	1	407	118
sw	288	119	1	1	407	119
sw	287	120	1	1	407	120
sw	286	121	1	1	407	121
sw	285	122	1	1	407	122
sw	284	123	1	1	407	123
sw	283	124	1	1	407	124
sw	282	125	1	1	407	125
sw	281	126	1	1	407	126
sw	280	127	1	1	407	127
sw	279	128	1	1	407	128
sw	278	129	1	1	407	129
sw	277	130	1	1	407	130
sw	276	131	1	1	407	131
sw	275	132	1	1	407	132
sw	274	133	1	1	407	133
sw	273	134	1	1	407	134
sw	272	135	1	1	407	135
sw	271	136	1	1	407	136
sw	270	137	1	1	407	137
sw	269	138	1	1	407	138
sw	268	139	1	1	407	139
sw	267	140	1	1	407	140
sw	266	141	1	1	407	141
sw	265	142	1	1	407	142
sw	264	143	1	1	407	143
sw	263	144	1	1	407	144
sw	262	145	1	1	407	145
sw	261	146	1	1	407	146
sw	260	147	1	1	407	147
sw	259	148	1	1	407	148
sw	258	149	1	1	407	149
sw	257	150	1	1	407	150
sw	256	151	1	1	407	151
sw	255	152	1	1	407	152
sw	254	153	1	1	407	153
sw	253	154	1	1	407	154
sw	252	155	1	1	407	155
sw	251	156	1	1	407	156
sw	250	157	1	1	407	157
sw	249	158	1	1	407	158
sw	248	159	1	1	407	159
sw	248	160	1	1	407	160
sw	249	161	1	1	407	161
sw	250	162	1	1	407	162
sw	251	163	1	1	407	163
sw	252	164	1	1	407	164
sw	253	165	1	1	407	165
sw	254	166	1	1	407	166
sw	255	167	1	1	407	167
sw	256	168	1	1	407	168
sw	257	169	1	1	407	169
sw	258	170	1	1	407	170
sw	259	171	1	1	407	171
sw	260	172	1	1	407	172
sw	261	173	1	1	407	173
sw	262	174	1	1	407	174
sw	263	175	1	1	407	175
sw	264	176	1	1	407	176
sw	265	177	1	1	407	177
sw	266	178	1	1	407	178
sw	267	179	1	1	407	179
sw	268	180	1	1	407	180
sw	269	181	1	1	407	181
sw	270	182	1	1	407	182
sw	271	183	1	1	407	183
sw	272	184	1	1	407	184
sw	273	185	1	1	407	185
sw	274	186	1	1	407	186
sw	275	187	1	1	407	187
sw	276	188	1	1	407	188
sw	277	189	1	1	407	189
sw	278	190	1	1	407	190
sw	279	191	1	1	407	191
sw	280	192	1	1	407	192
sw	281	193	1	1	407	193
sw	282	194	1	1	407	194
sw	283	195	1	1	407	195
sw	284	196	1	1	407	196
sw	285	197	1	1	407	197
sw	286	198	1	1	407	198
sw	287	199	1	1	407	199
sw	288	200	1	1	407	200
sw	289	201	1	1	407	201
sw	290	202	1	1	407	202
sw	291	203	1	1	407	203
sw	292	204	1	1	407	204
sw	293	205	1	1	407	205
sw	294	206	1	1	407	206
sw	295	207	1	1	407	207
sw	296	208	1	1	407	208
sw	297	209	1	1	407	209
sw	298	210	1	1	407	210
sw	299	211	1	1	407	211
sw	300	212	1	1	407	212
sw	301	213	1	1	407	213
sw	302	214	1	1	407	214
sw	303	215	1	1	407	215
sw	304	216	1	1	407	216
sw	305	217	1	1	407	217
sw	306	218	1	1	407	218
sw	307	219	1	1	407	219
sw	308	220	1	1	407	220
sw	309	221	1	1	407	221
sw	310	222	1	1	407	222
sw	311	223	1	1	407	223
sw	312	224	1	1	407	224
sw	313	225	1	1	407	225
sw	314	226	1	1	407	226
sw	315	227	1	1	407	227
sw	316	228	1	1	407	228
sw	317	229	1	1	407	229
sw	318	230	1	1	407	230
sw	319	231	1	1	407	231
sw	320	232	1	1	407	232
sw	321	233	1	1	407	233
sw	322	234	1	1	407	234
sw	323	235	1	1	407	235
sw	324	236	1	1	407	236
sw	325	237	1	1	407	237
sw	326	238	1	1	407	238
sw	327	239	1	1	407	239
sw	328	240	1	1	407	240
sw	329	241	1	1	407	241
sw	330	242	1	1	407	242
sw	331	243	1	1	407	243
sw	332	244	1	1	407	244
sw	333	245	1	1	407	245
sw	334	246	1	1	407	246
sw	335	247	1	1	407	247
sw	336	248	1	1	407	248
sw	337	249	1	1	407	249
sw	338	250	1	1	407	250
sw	339	251	1	1	407	251
sw	340	252	1	1	407	252
sw	341	253	1	1	407	253
sw	342	254	1	1	407	254
sw	343	255	1	1	407	255
sw	344	256	1	1	407	256
sw	345	257	1	1	407	257
sw	346	258	1	1	407	258
sw	347	259	1	1	407	259
sw	348	260	1	1	407	260
sw	349	261	1	1	407	261
sw	350	262	1	1	407	262
sw	351	263	1	1	407	263
sw	352	264	1	1	407	264
sw	353	265	1	1	407	265
sw	354	266	1	1	407	266
sw	355	267	1	1	407	267
sw	356	268	1	1	407	268
sw	357	269	1	1	407	269
sw	358	270	1	1	407	270
sw	359	271	1	1	407	271
sw	360	272	1	1	407	272
sw	361	273	1	1	407	273
sw	362	274	1	1	407	274
sw	363	275	1	1	407	275
sw	364	276	1	1	407	276
sw	365	277	1	1	407	277
sw	366	278	1	1	407	278
sw	367	279	1	1	407	279
sw	368	280	1	1	407	280
sw	369	281	1	1	407	281
sw	370	282	1	1	407	282
sw	371	283	1	1	407	283
sw	372	284	1	1	407	284
sw	373	285	1	1	407	285
sw	374	286	1	1	407	286
sw	375	287	1	1	407	287
sw	376	288	1	1	407	288
sw	377	289	1	1	407	289
sw	378	290	1	1	407	290
sw	379	291	1	1	407	291
sw	380	292	1	1	407	292
sw	381	293	1	1	407	293
sw	382	294	1	1	407	294
sw	383	295	1	1	407	295
sw	384	296	1	1	407	296
sw	385	297	1	1	407	297
sw	386	298	1	1	407	298
sw	387	299	1	1	407	299
sw	388	300	1	1	407	300
sw	389	301	1	1	407	301
sw	390	302	1	1	407	302
sw	391	303	1	1	407	303
sw	392	304	1	1	407	304
sw	393	305	1	1	407	305
sw	394	306	1	1	407	306
sw	395	307	1	1	407	307
sw	396	308	1	1	407	308
sw	397	309	1	1	407	309
sw	398	310	1	1	407	310
sw	399	311	1	1	407	311
sw	400	312	1	1	407	312
sw	401	313	1	1	407	313
sw	402	314	1	1	407	314
sw	403	315	1	1	407	315
sw	404	316	1	1	407	316
sw	405	317	1	1	407	317
sw	406	318	1	1	407	318
sw	407	319	1	1	407	319
cp	407	0	1	320	408	0
cp	408	0	1	320	409	0
cp	409	0	1	320	410	0
cp	410	0	1	320	411	0
cp	411	0	1	320	412	0
cp	412	0	1	320	413	0
cp	413	0	1	320	414	0
cp	414	0	1	320	415	0
cp	415	0	1	320	416	0
cp	416	0	1	320	417	0
cp	417	0	1	320	418	0
cp	418	0	1	320	419	0
cp	419	0	1	320	420	0
cp	420	0	1	320	421	0
cp	421	0	1	320	422	0
cp	422	0	1	320	423	0
cp	423	0	1	320	424	0
cp	424	0	1	320	425	0
cp	425	0	1	320	426	0
cp	426	0	1	320	427	0
cp	427	0	1	320	428	0
cp	428	0	1	320	429	0
cp	429	0	1	320	430	0
cp	430	0	1	320	431	0
cp	431	0	1	320	432	0
cp	432	0	1	320	433	0
cp	433	0	1	320	434	0
cp	434	0	1	320	435	0
cp	435	0	1	320	436	0
cp	436	0	1	320	437	0
cp	437	0	1	320	438	0
cp	438	0	1	320	439	0
cp	439	0	1	320	440	0
cp	440	0	1	320	441	0
cp	441	0	1	320	442	0
cp	442	0	1	320	443	0
cp	443	0	1	320	444	0
cp	444	0	1	320	445	0
cp	445	0	1	320	446	0
cp	446	0	1	320	447	0
cp	447	0	1	320	448	0
cp	448	0	1	320	449	0
cp	449	0	1	320	450	0
cp	450	0	1	320	451	0
cp	451	0	1	320	452	0
cp	452	0	1	320	453	0
cp	453	0	1	320	454	0
cp	454	0	1	320	455	0
cp	455	0	1	320	456	0
cp	456	0	1	320	457	0
cp	457	0	1	320	458	0
cp	458	0	1	320	459	0
cp	459	0	1	320	460	0
cp	460	0	1	320	461	0
cp	461	0	1	320	462	0
cp	462	0	1	320	463	0
cp	463	0	1	320	464	0
cp	464	0	1	320	465	0
cp	465	0	1	320	466	0
cp	466	0	1	320	467	0
cp	467	0	1	320	468	0
cp	468	0	1	320	469	0
cp	469	0	1	320	470	0
cp	470	0	1	320	471	0
cp	471	0	1	320	472	0
cp	472	0	1	320	473	0
cp	473	0	1	320	474	0
cp	474	0	1	320	475	0
cp	475	0	1	320	476	0
cp	476	0	1	320	477	0
cp	477	0	1	320	478	0
cp	478	0	1	320	479	0
cp	410	0	50	320	359	0
cp	360	0	50	320	309	0
cp	310	0	50	320	259	0
cp	260	0	50	320	245	0
